,rindex,nif,produtos_all,produtos,grupos,total
8650,8650,17378090,"[147, 137, 134, 101, 102, 97, 80, 67, 53, 129, 33, 26, 25, 49, 45, 39, 79, 78, 111, 103, 59, 95, 82, 81, 16, 159, 156, 154, 150, 149, 128]","[147, 137, 134, 101, 102, 97, 80, 67, 53, 129, 33, 26, 25, 49, 45, 39, 79, 78, 111, 103, 59, 95, 82, 81, 16, 159, 156, 154, 150, 149, 128]","[18, 17, 12, 11, 9, 6, 5, 16, 4, 3, 8, 15, 23, 20, 19]",80.7
8651,8651,14904513,"[147, 100, 96, 91, 89, 82, 69, 97, 98, 37, 49, 48, 39, 38, 64, 161, 159, 73, 18, 17, 15, 131, 107, 57, 154]","[147, 100, 96, 91, 89, 82, 69, 97, 98, 37, 49, 48, 39, 38, 64, 161, 159, 73, 18, 17, 15, 131, 107, 57, 154]","[18, 12, 11, 9, 7, 5, 6, 23, 8, 3, 16, 14]",116.1
8652,8652,12565597,"[147, 134, 133, 132, 130, 102, 80, 37, 8, 95, 86, 62, 32, 25, 78, 57, 7, 48, 47, 44, 39, 19, 38, 18, 16, 159, 158, 156, 154, 151, 148, 36]","[147, 134, 133, 132, 130, 102, 80, 37, 8, 95, 86, 62, 32, 25, 78, 57, 7, 48, 47, 44, 39, 19, 38, 18, 16, 159, 158, 156, 154, 151, 148, 36]","[18, 17, 16, 12, 9, 5, 2, 11, 10, 6, 4, 3, 8, 23, 20, 19]",73.0
8653,8653,10817922,"[122, 98, 80, 64, 79, 52, 37, 34, 27, 7, 18, 17, 3, 163, 161, 156, 154, 49, 48, 40, 15, 39, 38, 36, 94, 87, 117, 115, 85, 81, 108, 18, 14]","[122, 98, 80, 64, 79, 52, 37, 34, 27, 7, 18, 17, 3, 163, 161, 156, 154, 49, 48, 40, 15, 39, 38, 36, 94, 87, 117, 115, 85, 81, 108, 14]","[15, 12, 9, 6, 5, 4, 3, 2, 1, 23, 11, 10]",74.8
8654,8654,19129468,"[98, 136, 129, 160, 156, 80, 67, 65, 37, 61, 60, 154, 151, 57]","[98, 136, 129, 160, 156, 80, 67, 65, 37, 61, 60, 154, 151, 57]","[12, 17, 16, 23, 9, 6, 5, 20]",31.8
8655,8655,12277967,"[147, 161, 134, 98, 80, 16, 13, 96, 47, 40, 39, 133, 132, 130, 79, 95, 19, 160, 157, 38, 76, 5, 18, 73, 93, 90, 87, 85, 109, 16]","[147, 161, 134, 98, 80, 16, 13, 96, 47, 40, 39, 133, 132, 130, 79, 95, 19, 160, 157, 38, 76, 5, 18, 73, 93, 90, 87, 85, 109]","[18, 23, 17, 12, 9, 3, 2, 11, 5, 16, 8, 1, 10, 15]",52.5
8656,8656,15063673,"[147, 120, 108, 102, 67, 21, 149, 88, 86, 84, 159, 48, 46, 83, 81, 131, 124, 41, 38, 157, 19, 79, 156, 6, 27, 5, 16, 1]","[147, 120, 108, 102, 67, 21, 149, 88, 86, 84, 159, 48, 46, 83, 81, 131, 124, 41, 38, 157, 19, 79, 156, 6, 27, 5, 16, 1]","[18, 15, 12, 6, 3, 19, 10, 9, 23, 5, 16, 1]",85.7
8657,8657,16572768,"[142, 147, 160, 157, 155, 97, 80, 67, 50, 35, 18, 4, 16, 41, 40, 38, 131, 36, 60, 128, 94, 34, 32, 13, 81, 135, 154, 109]","[142, 147, 160, 157, 155, 97, 80, 67, 50, 35, 18, 4, 16, 41, 40, 38, 131, 36, 60, 128, 94, 34, 32, 13, 81, 135, 154, 109]","[17, 18, 23, 11, 9, 6, 5, 4, 3, 1, 16, 2, 15]",59.8
8658,8658,16443440,"[147, 147, 93, 88, 85, 84, 99, 81, 80, 67, 53, 50, 49, 47, 42, 40, 38, 35, 8, 7, 18, 79, 148, 160, 158, 157, 151, 4, 16, 15, 1, 128, 12]","[147, 93, 88, 85, 84, 99, 81, 80, 67, 53, 50, 49, 47, 42, 40, 38, 35, 8, 7, 18, 79, 148, 160, 158, 157, 151, 4, 16, 15, 1, 128, 12]","[18, 11, 10, 9, 12, 6, 5, 4, 2, 3, 19, 23, 20, 1, 16]",74.3
8659,8659,13294654,"[147, 163, 160, 154, 150, 141, 80, 77, 74, 57, 70, 37, 34, 33, 16, 12, 8, 6, 104, 100, 89, 42, 16, 2, 41, 38, 88, 87, 133, 148, 165, 128]","[147, 163, 160, 154, 150, 141, 80, 77, 74, 57, 70, 37, 34, 33, 16, 12, 8, 6, 104, 100, 89, 42, 2, 41, 38, 88, 87, 133, 148, 165, 128]","[18, 23, 20, 17, 9, 8, 5, 7, 4, 3, 2, 1, 12, 11, 10, 19, 24, 16]",70.9
8660,8660,17020907,"[147, 163, 160, 158, 156, 104, 94, 93, 92, 91, 101, 102, 80, 53, 32, 25, 19, 50, 45, 43, 42, 41, 36, 15, 131, 126, 96, 83, 24, 147, 154, 111, 22, 13, 148]","[147, 163, 160, 158, 156, 104, 94, 93, 92, 91, 101, 102, 80, 53, 32, 25, 19, 50, 45, 43, 42, 41, 36, 15, 131, 126, 96, 83, 24, 154, 111, 22, 13, 148]","[18, 23, 12, 11, 9, 5, 4, 3, 16, 15, 2, 19]",77.9
8661,8661,19335228,"[147, 122, 129, 124, 80, 33, 46, 8, 19, 18, 103, 88, 86, 83, 60, 73, 17, 16, 27, 25, 36, 13, 158, 155, 151, 42, 81, 41, 57, 3, 38]","[147, 122, 129, 124, 80, 33, 46, 8, 19, 18, 103, 88, 86, 83, 60, 73, 17, 16, 27, 25, 36, 13, 158, 155, 151, 42, 81, 41, 57, 3, 38]","[18, 15, 16, 9, 4, 5, 2, 3, 12, 10, 6, 8, 23, 20, 1]",69.3
8662,8662,17675362,"[147, 134, 67, 64, 62, 79, 61, 77, 75, 72, 111, 37, 7, 16, 29, 26, 24, 15, 95, 156, 51]","[147, 134, 67, 64, 62, 79, 61, 77, 75, 72, 111, 37, 7, 16, 29, 26, 24, 15, 95, 156, 51]","[18, 17, 6, 9, 8, 7, 15, 5, 2, 3, 11, 23]",95.6
8663,8663,12731294,"[147, 134, 80, 37, 34, 29, 51, 43, 42, 95, 94, 160, 157, 156, 155, 136, 130, 127, 93, 90, 18, 17, 88, 26, 39, 38, 36, 25, 84]","[147, 134, 80, 37, 34, 29, 51, 43, 42, 95, 94, 160, 157, 156, 155, 136, 130, 127, 93, 90, 18, 17, 88, 26, 39, 38, 36, 25, 84]","[18, 17, 9, 5, 4, 3, 11, 23, 16, 10]",53.7
8664,8664,15366685,"[147, 122, 129, 104, 120, 161, 159, 158, 80, 67, 37, 32, 25, 134, 18, 4, 17, 118, 113, 80, 51, 47, 41, 100, 95, 94, 92, 88, 86, 84, 150, 61, 74, 73, 57, 148]","[147, 122, 129, 104, 120, 161, 159, 158, 80, 67, 37, 32, 25, 134, 18, 4, 17, 118, 113, 51, 47, 41, 100, 95, 94, 92, 88, 86, 84, 150, 61, 74, 73, 57, 148]","[18, 15, 16, 12, 23, 9, 6, 5, 4, 3, 17, 1, 11, 10, 20, 8, 19]",75.0
8665,8665,12359796,"[160, 134, 101, 80, 37, 49, 47, 41, 100, 90, 89, 85, 81, 133, 133, 132, 5, 3, 15, 159, 62, 151, 25, 96]","[160, 134, 101, 80, 37, 49, 47, 41, 100, 90, 89, 85, 81, 133, 132, 5, 3, 15, 159, 62, 151, 25, 96]","[23, 17, 12, 9, 5, 11, 16, 1, 3, 6, 20]",45.5
8666,8666,14884464,"[147, 162, 160, 80, 64, 37, 48, 9, 18, 17, 16, 96, 133, 127, 125, 94, 81, 68, 39, 108]","[147, 162, 160, 80, 64, 37, 48, 9, 18, 17, 16, 96, 133, 127, 125, 94, 81, 68, 39, 108]","[18, 23, 9, 6, 5, 2, 3, 11, 17, 16, 15]",62.4
8667,8667,11858451,"[147, 122, 97, 80, 7, 17, 16, 130, 129, 49, 147, 128, 76, 120, 41, 40, 38, 15, 95, 84, 160, 81, 72, 18, 1, 116, 36, 69]","[147, 122, 97, 80, 7, 17, 16, 130, 129, 49, 128, 76, 120, 41, 40, 38, 15, 95, 84, 160, 81, 72, 18, 1, 116, 36, 69]","[18, 15, 11, 9, 2, 3, 16, 5, 8, 23, 7, 1, 4]",92.4
8668,8668,10765005,"[147, 102, 80, 56, 6, 18, 4, 157, 95, 93, 82, 81, 96, 133, 156, 150, 130, 129, 34, 2, 165, 148, 1, 16, 39]","[147, 102, 80, 56, 6, 18, 4, 157, 95, 93, 82, 81, 96, 133, 156, 150, 130, 129, 34, 2, 165, 148, 1, 16, 39]","[18, 12, 9, 5, 1, 3, 23, 11, 17, 20, 16, 4, 24, 19]",44.1
8669,8669,18698010,"[147, 131, 100, 97, 80, 33, 26, 149, 79, 61, 54, 19, 4, 50, 48, 161, 129, 125, 42, 159, 41, 40, 81, 156, 24, 15, 144]","[147, 131, 100, 97, 80, 33, 26, 149, 79, 61, 54, 19, 4, 50, 48, 161, 129, 125, 42, 159, 41, 40, 81, 156, 24, 15, 144]","[18, 16, 12, 11, 9, 4, 3, 19, 6, 5, 1, 23, 17]",52.3
8670,8670,19163543,"[147, 145, 138, 80, 35, 33, 7, 6, 161, 159, 158, 155, 85, 47, 41, 40, 132, 125, 18, 1, 61, 27, 71, 154, 112, 124, 82]","[147, 145, 138, 80, 35, 33, 7, 6, 161, 159, 158, 155, 85, 47, 41, 40, 132, 125, 18, 1, 61, 27, 71, 154, 112, 124, 82]","[18, 17, 9, 4, 2, 1, 23, 5, 16, 3, 6, 7, 15]",75.6
8671,8671,11856375,"[147, 147, 80, 67, 59, 148, 132, 96, 94, 87, 86, 161, 52, 33, 19, 85, 130, 129, 127, 18, 84, 82, 15, 54, 147, 154]","[147, 80, 67, 59, 148, 132, 96, 94, 87, 86, 161, 52, 33, 19, 85, 130, 129, 127, 18, 84, 82, 15, 54, 154]","[18, 9, 6, 19, 16, 11, 10, 23, 5, 4, 3]",87.8
8672,8672,18595473,"[147, 160, 158, 94, 88, 87, 99, 102, 67, 18, 131, 127, 157, 64, 60, 156, 149, 34, 26, 39, 148, 96, 140, 108, 81]","[147, 160, 158, 94, 88, 87, 99, 102, 67, 18, 131, 127, 157, 64, 60, 156, 149, 34, 26, 39, 148, 96, 140, 108, 81]","[18, 23, 11, 10, 12, 6, 3, 16, 19, 4, 5, 17, 15, 9]",56.6
8673,8673,14379526,"[141, 134, 133, 130, 80, 95, 90, 88, 87, 85, 53, 4, 16, 49, 47, 15, 162, 158, 84, 44, 42, 80, 79, 120, 151, 99, 40, 38, 16, 10]","[141, 134, 133, 130, 80, 95, 90, 88, 87, 85, 53, 4, 16, 49, 47, 15, 162, 158, 84, 44, 42, 79, 120, 151, 99, 40, 38, 10]","[17, 16, 9, 11, 10, 5, 1, 3, 23, 15, 20, 12, 2]",59.8
8674,8674,17598893,"[147, 145, 134, 98, 80, 67, 53, 24, 93, 84, 81, 69, 21, 8, 18, 49, 76, 60, 73, 47, 41, 39, 38, 3, 15, 14, 133, 16, 132, 130, 1, 96, 57, 150]","[147, 145, 134, 98, 80, 67, 53, 24, 93, 84, 81, 69, 21, 8, 18, 49, 76, 60, 73, 47, 41, 39, 38, 3, 15, 14, 133, 16, 132, 130, 1, 96, 57, 150]","[18, 17, 12, 9, 6, 5, 3, 11, 7, 2, 8, 1, 16, 20]",103.0
8675,8675,14355270,"[147, 134, 101, 80, 65, 7, 162, 104, 93, 85, 84, 82, 99, 153, 79, 60, 118, 111, 109, 42, 39, 19, 18, 16, 15, 34, 38, 36, 73, 136, 108, 150, 69]","[147, 134, 101, 80, 65, 7, 162, 104, 93, 85, 84, 82, 99, 153, 79, 60, 118, 111, 109, 42, 39, 19, 18, 16, 15, 34, 38, 36, 73, 136, 108, 150, 69]","[18, 17, 12, 9, 6, 2, 23, 11, 22, 15, 5, 3, 4, 8, 20, 7]",144.5
8676,8676,10802991,"[109, 97, 80, 52, 34, 32, 62, 60, 131, 95, 94, 87, 84, 99, 75, 81, 68, 161, 157, 96, 8, 18, 4, 24, 146, 130, 127, 45, 44, 39, 148, 2]","[109, 97, 80, 52, 34, 32, 62, 60, 131, 95, 94, 87, 84, 99, 75, 81, 68, 161, 157, 96, 8, 18, 4, 24, 146, 130, 127, 45, 44, 39, 148, 2]","[15, 11, 9, 5, 4, 6, 16, 10, 12, 8, 23, 2, 3, 1, 17, 19]",1073.2
8677,8677,13145246,"[147, 105, 93, 92, 87, 84, 101, 65, 47, 131, 46, 34, 33, 30, 26, 25, 151, 40, 19, 18, 16, 14, 24, 148, 75, 99, 39]","[147, 105, 93, 92, 87, 84, 101, 65, 47, 131, 46, 34, 33, 30, 26, 25, 151, 40, 19, 18, 16, 14, 24, 148, 75, 99, 39]","[18, 13, 11, 10, 9, 12, 6, 5, 16, 4, 3, 20, 2, 19, 8]",57.8
8678,8678,10162573,"[80, 65, 52, 7, 160, 159, 157, 156, 155, 152, 50, 47, 96, 95, 86, 99, 18, 40, 36, 131, 129, 128, 125, 33, 24, 109, 151, 15, 13, 81]","[80, 65, 52, 7, 160, 159, 157, 156, 155, 152, 50, 47, 96, 95, 86, 99, 18, 40, 36, 131, 129, 128, 125, 33, 24, 109, 151, 15, 13, 81]","[9, 6, 5, 2, 23, 21, 11, 10, 12, 3, 4, 16, 15, 20]",385.6
8679,8679,11320249,"[147, 109, 101, 98, 80, 67, 90, 81, 69, 35, 7, 6, 4, 63, 17, 62, 59, 148, 33, 157, 156, 154, 38, 150, 58]","[147, 109, 101, 98, 80, 67, 90, 81, 69, 35, 7, 6, 4, 63, 17, 62, 59, 148, 33, 157, 156, 154, 38, 150, 58]","[18, 15, 12, 9, 6, 11, 7, 4, 2, 1, 3, 19, 23, 5, 20]",120.7
8680,8680,19889705,"[147, 80, 67, 35, 19, 94, 86, 85, 82, 64, 79, 73, 7, 18, 45, 43, 38, 4, 15, 148, 163, 162, 160, 157, 156, 29, 132, 125, 154, 36, 96, 25]","[147, 80, 67, 35, 19, 94, 86, 85, 82, 64, 79, 73, 7, 18, 45, 43, 38, 4, 15, 148, 163, 162, 160, 157, 156, 29, 132, 125, 154, 36, 96, 25]","[18, 9, 6, 4, 3, 11, 10, 8, 2, 5, 1, 19, 23, 16]",77.8
8681,8681,11532195,"[147, 105, 80, 64, 61, 76, 100, 93, 92, 88, 52, 53, 37, 19, 4, 2, 34, 24, 158, 130, 50, 39, 87, 85, 75, 153, 14, 16, 125]","[147, 105, 80, 64, 61, 76, 100, 93, 92, 88, 52, 53, 37, 19, 4, 2, 34, 24, 158, 130, 50, 39, 87, 85, 75, 153, 14, 16, 125]","[18, 13, 9, 6, 8, 12, 11, 10, 5, 3, 1, 4, 23, 16, 22, 2]",139.3
8682,8682,18524080,"[147, 138, 122, 97, 80, 65, 53, 44, 161, 155, 154, 95, 93, 87, 86, 8, 80, 19, 18, 2, 33, 132, 32, 42, 131, 79, 38, 84]","[147, 138, 122, 97, 80, 65, 53, 44, 161, 155, 154, 95, 93, 87, 86, 8, 19, 18, 2, 33, 132, 32, 42, 131, 79, 38, 84]","[18, 17, 15, 11, 9, 6, 5, 23, 10, 2, 3, 1, 4, 16]",59.6
8683,8683,15219906,"[147, 137, 80, 67, 53, 34, 27, 25, 49, 48, 46, 41, 40, 18, 94, 90, 83, 38, 36, 158, 157, 136, 150, 111, 81, 63, 133, 132, 131, 126, 13]","[147, 137, 80, 67, 53, 34, 27, 25, 49, 48, 46, 41, 40, 18, 94, 90, 83, 38, 36, 158, 157, 136, 150, 111, 81, 63, 133, 132, 131, 126, 13]","[18, 17, 9, 6, 5, 4, 3, 11, 23, 20, 15, 16, 2]",77.0
8684,8684,17099648,"[147, 137, 122, 102, 80, 8, 30, 16, 93, 85, 18, 4, 17, 16, 15, 79, 39, 18, 14, 70, 157]","[147, 137, 122, 102, 80, 8, 30, 16, 93, 85, 18, 4, 17, 15, 79, 39, 14, 70, 157]","[18, 17, 15, 12, 9, 2, 3, 11, 1, 5, 7, 23]",47.4
8685,8685,10369773,"[147, 162, 157, 104, 90, 88, 81, 80, 61, 75, 71, 165, 129, 123, 142, 37, 9, 18, 33, 32, 16, 15, 44, 38, 156, 154, 150, 1, 36]","[147, 162, 157, 104, 90, 88, 81, 80, 61, 75, 71, 165, 129, 123, 142, 37, 9, 18, 33, 32, 16, 15, 44, 38, 156, 154, 150, 1, 36]","[18, 23, 12, 11, 10, 9, 6, 8, 7, 24, 16, 15, 17, 5, 2, 3, 4, 20, 1]",84.3
8686,8686,18941965,"[147, 134, 122, 106, 97, 53, 37, 47, 41, 35, 18, 16, 60, 159, 33, 155, 25, 40, 149, 39, 38, 108, 107, 133, 132, 24]","[147, 134, 122, 106, 97, 53, 37, 47, 41, 35, 18, 16, 60, 159, 33, 155, 25, 40, 149, 39, 38, 108, 107, 133, 132, 24]","[18, 17, 15, 13, 11, 5, 4, 3, 6, 23, 19, 14, 16]",108.0
8687,8687,10542409,"[147, 147, 137, 134, 91, 90, 83, 81, 102, 98, 80, 8, 19, 158, 157, 156, 96, 32, 4, 16, 1, 155, 149, 63, 61, 59, 125, 72]","[147, 137, 134, 91, 90, 83, 81, 102, 98, 80, 8, 19, 158, 157, 156, 96, 32, 4, 16, 1, 155, 149, 63, 61, 59, 125, 72]","[18, 17, 11, 9, 12, 2, 3, 23, 4, 1, 19, 6, 16, 7]",116.5
8688,8688,10009016,"[142, 147, 134, 80, 67, 37, 35, 100, 96, 95, 79, 59, 5, 133, 130, 50, 47, 40, 37, 18, 3, 94, 93, 91, 83, 99, 33, 30, 29, 26, 161, 128, 39, 38, 156, 154, 127, 143, 13]","[142, 147, 134, 80, 67, 37, 35, 100, 96, 95, 79, 59, 5, 133, 130, 50, 47, 40, 18, 3, 94, 93, 91, 83, 99, 33, 30, 29, 26, 161, 128, 39, 38, 156, 154, 127, 143, 13]","[17, 18, 9, 6, 5, 4, 12, 11, 1, 16, 3, 23, 2]",89.6
8689,8689,16112751,"[90, 89, 87, 85, 102, 80, 37, 47, 45, 42, 38, 36, 160, 159, 156, 154, 7, 18, 34, 32, 81, 130, 129, 127, 126, 124, 116, 112, 79, 76, 15, 96, 26, 149]","[90, 89, 87, 85, 102, 80, 37, 47, 45, 42, 38, 36, 160, 159, 156, 154, 7, 18, 34, 32, 81, 130, 129, 127, 126, 124, 116, 112, 79, 76, 15, 96, 26, 149]","[11, 10, 9, 12, 5, 4, 23, 2, 3, 16, 15, 8, 19]",70.7
8690,8690,18202049,"[147, 53, 149, 132, 110, 163, 162, 161, 157, 154, 128, 64, 62, 79, 61, 57, 18, 51, 49, 42]","[147, 53, 149, 132, 110, 163, 162, 161, 157, 154, 128, 64, 62, 79, 61, 57, 18, 51, 49, 42]","[18, 5, 19, 16, 15, 23, 6, 9, 3]",57.5
8691,8691,16053082,"[134, 80, 35, 20, 18, 4, 100, 94, 93, 90, 86, 85, 81, 129, 34, 32, 30, 26, 163, 158, 154, 126, 48, 42, 77, 75, 25, 73, 57, 17, 36]","[134, 80, 35, 20, 18, 4, 100, 94, 93, 90, 86, 85, 81, 129, 34, 32, 30, 26, 163, 158, 154, 126, 48, 42, 77, 75, 25, 73, 57, 17, 36]","[17, 9, 4, 3, 1, 12, 11, 10, 16, 23, 5, 8]",84.8
8692,8692,13381373,"[147, 137, 122, 95, 91, 90, 87, 97, 80, 65, 21, 6, 19, 18, 49, 44, 39, 38, 129, 123, 4, 33, 30, 27, 108, 85, 163, 162, 161, 160, 16, 22, 96]","[147, 137, 122, 95, 91, 90, 87, 97, 80, 65, 21, 6, 19, 18, 49, 44, 39, 38, 129, 123, 4, 33, 30, 27, 108, 85, 163, 162, 161, 160, 16, 22, 96]","[18, 17, 15, 11, 10, 9, 6, 3, 1, 5, 16, 4, 23]",98.4
8693,8693,14601371,"[147, 138, 93, 92, 88, 87, 83, 97, 98, 80, 45, 62, 61, 109, 18, 130, 128, 4, 44, 39, 16, 15, 13, 38, 74, 12, 82]","[147, 138, 93, 92, 88, 87, 83, 97, 98, 80, 45, 62, 61, 109, 18, 130, 128, 4, 44, 39, 16, 15, 13, 38, 74, 12, 82]","[18, 17, 11, 10, 9, 12, 5, 6, 15, 3, 16, 1, 2, 8]",59.1
8694,8694,16896630,"[147, 162, 161, 160, 159, 154, 97, 80, 34, 49, 46, 40, 32, 30, 27, 25, 19, 18, 4, 16, 131, 129, 127, 125, 93, 88, 39, 116, 87, 96, 70, 84]","[147, 162, 161, 160, 159, 154, 97, 80, 34, 49, 46, 40, 32, 30, 27, 25, 19, 18, 4, 16, 131, 129, 127, 125, 93, 88, 39, 116, 87, 96, 70, 84]","[18, 23, 11, 9, 4, 5, 3, 1, 16, 10, 15, 7]",68.2
8695,8695,10753410,"[142, 102, 65, 37, 32, 91, 87, 85, 84, 19, 3, 15, 129, 81, 163, 162, 156, 51, 44, 41, 75, 29, 57]","[142, 102, 65, 37, 32, 91, 87, 85, 84, 19, 3, 15, 129, 81, 163, 162, 156, 51, 44, 41, 75, 29, 57]","[17, 12, 6, 5, 4, 11, 10, 9, 3, 1, 16, 23, 8]",53.3
8696,8696,14609814,"[147, 122, 132, 87, 85, 84, 99, 101, 97, 80, 51, 49, 120, 144, 62, 160, 47, 44, 42, 33, 24, 81, 8, 159, 36]","[147, 122, 132, 87, 85, 84, 99, 101, 97, 80, 51, 49, 120, 144, 62, 160, 47, 44, 42, 33, 24, 81, 8, 159, 36]","[18, 15, 16, 10, 9, 12, 11, 5, 17, 6, 23, 4, 3, 2]",58.8
8697,8697,14178049,"[147, 137, 95, 106, 80, 37, 47, 39, 38, 162, 157, 34, 26, 25, 130, 90, 87, 84, 81, 129, 128, 139, 111, 18, 17]","[147, 137, 95, 106, 80, 37, 47, 39, 38, 162, 157, 34, 26, 25, 130, 90, 87, 84, 81, 129, 128, 139, 111, 18, 17]","[18, 17, 11, 13, 9, 5, 23, 4, 3, 16, 10, 15]",44.4
8698,8698,15910877,"[145, 94, 80, 64, 62, 77, 60, 73, 57, 66, 50, 48, 46, 16, 56, 118, 45, 44, 40, 93, 9, 19, 18, 39, 129, 149, 155, 86, 83, 81]","[145, 94, 80, 64, 62, 77, 60, 73, 57, 66, 50, 48, 46, 16, 56, 118, 45, 44, 40, 93, 9, 19, 18, 39, 129, 149, 155, 86, 83, 81]","[17, 11, 9, 6, 8, 5, 3, 15, 2, 16, 19, 23, 10]",74.1
8699,8699,14756436,"[147, 162, 160, 159, 155, 154, 151, 40, 133, 130, 128, 6, 18, 17, 15, 10, 95, 81, 69, 118, 33, 39, 60, 110, 16]","[147, 162, 160, 159, 155, 154, 151, 40, 133, 130, 128, 6, 18, 17, 15, 10, 95, 81, 69, 118, 33, 39, 60, 110, 16]","[18, 23, 20, 5, 17, 16, 1, 3, 2, 11, 9, 7, 15, 4, 6]",60.4
8700,8700,19503623,"[147, 134, 122, 105, 94, 97, 80, 37, 34, 24, 163, 161, 160, 158, 156, 155, 154, 108, 130, 129, 90, 89, 88, 128, 49, 147, 149, 126, 135, 84, 19, 9, 4, 64, 70, 83, 15]","[147, 134, 122, 105, 94, 97, 80, 37, 34, 24, 163, 161, 160, 158, 156, 155, 154, 108, 130, 129, 90, 89, 88, 128, 49, 149, 126, 135, 84, 19, 9, 4, 64, 70, 83, 15]","[18, 17, 15, 13, 11, 9, 5, 4, 3, 23, 16, 10, 19, 2, 1, 6, 7]",93.1
8701,8701,11383106,"[142, 133, 131, 86, 83, 80, 35, 19, 18, 16, 15, 2, 79, 39, 156, 148, 38, 150, 25, 57, 128]","[142, 133, 131, 86, 83, 80, 35, 19, 18, 16, 15, 2, 79, 39, 156, 148, 38, 150, 25, 57, 128]","[17, 16, 10, 9, 4, 3, 1, 5, 23, 19, 20]",36.2
8702,8702,17444531,"[80, 37, 11, 159, 27, 147, 157, 82, 81, 18, 48, 45, 36, 121, 147, 155, 96, 26, 25]","[80, 37, 11, 159, 27, 147, 157, 82, 81, 18, 48, 45, 36, 121, 155, 96, 26, 25]","[9, 5, 2, 23, 3, 18, 4, 15, 11]",38.4
8703,8703,16749804,"[147, 137, 105, 101, 35, 99, 164, 6, 130, 127, 96, 44, 43, 42, 158, 154, 109, 125, 32, 29, 16, 41, 40, 36, 124, 81, 18, 17, 148]","[147, 137, 105, 101, 35, 99, 164, 6, 130, 127, 96, 44, 43, 42, 158, 154, 109, 125, 32, 29, 16, 41, 40, 36, 124, 81, 18, 17, 148]","[18, 17, 13, 12, 4, 24, 1, 16, 11, 5, 23, 15, 3, 9, 19]",77.5
8704,8704,19665746,"[142, 147, 147, 94, 90, 84, 83, 99, 81, 102, 80, 67, 33, 28, 25, 24, 16, 149, 161, 157, 151, 8, 48, 41, 39, 38, 18]","[142, 147, 94, 90, 84, 83, 99, 81, 102, 80, 67, 33, 28, 25, 24, 16, 149, 161, 157, 151, 8, 48, 41, 39, 38, 18]","[17, 18, 11, 9, 12, 6, 4, 3, 19, 23, 20, 2, 5]",73.8
8705,8705,12277967,"[147, 137, 65, 51, 52, 35, 19, 18, 4, 17, 14, 148, 159, 155, 64, 94, 88, 86, 84, 81, 62, 61, 147, 130, 27, 26, 118, 129, 127]","[147, 137, 65, 51, 52, 35, 19, 18, 4, 17, 14, 148, 159, 155, 64, 94, 88, 86, 84, 81, 62, 61, 130, 27, 26, 118, 129, 127]","[18, 17, 6, 5, 4, 3, 1, 2, 19, 23, 11, 10, 9, 16, 15]",85.0
8706,8706,17037736,"[147, 97, 80, 67, 65, 60, 57, 100, 92, 88, 86, 37, 50, 47, 39, 161, 157, 154, 109, 98, 34, 33, 27, 149, 8, 1, 81, 24, 133]","[147, 97, 80, 67, 65, 60, 57, 100, 92, 88, 86, 37, 50, 47, 39, 161, 157, 154, 109, 98, 34, 33, 27, 149, 8, 1, 81, 24, 133]","[18, 11, 9, 6, 5, 12, 10, 23, 15, 4, 3, 19, 2, 1, 17]",58.6
8707,8707,10989908,"[145, 86, 80, 67, 19, 18, 4, 155, 151, 144, 143, 45, 42, 39, 38, 96, 116, 132, 61, 73, 15, 149, 70, 129]","[145, 86, 80, 67, 19, 18, 4, 155, 151, 144, 143, 45, 42, 39, 38, 96, 116, 132, 61, 73, 15, 149, 70, 129]","[17, 10, 9, 6, 3, 1, 23, 20, 5, 11, 15, 16, 8, 19, 7]",41.0
8708,8708,19867882,"[147, 122, 80, 53, 51, 47, 45, 44, 35, 34, 32, 29, 18, 15, 95, 94, 90, 87, 99, 163, 161, 160, 159, 158, 156, 154, 125, 39, 96, 120, 116, 109, 151, 36]","[147, 122, 80, 53, 51, 47, 45, 44, 35, 34, 32, 29, 18, 15, 95, 94, 90, 87, 99, 163, 161, 160, 159, 158, 156, 154, 125, 39, 96, 120, 116, 109, 151, 36]","[18, 15, 9, 5, 4, 3, 11, 10, 12, 23, 16, 20]",78.0
8709,8709,11474799,"[142, 147, 80, 67, 6, 4, 17, 96, 51, 94, 89, 87, 84, 83, 47, 46, 42, 41, 38, 36, 147, 161, 154, 151, 125, 61, 60, 57, 150, 108, 143]","[142, 147, 80, 67, 6, 4, 17, 96, 51, 94, 89, 87, 84, 83, 47, 46, 42, 41, 38, 36, 161, 154, 151, 125, 61, 60, 57, 150, 108, 143]","[17, 18, 9, 6, 1, 3, 11, 5, 10, 4, 23, 20, 16, 15]",72.7
8710,8710,13048734,"[142, 147, 80, 34, 32, 26, 116, 109, 36, 22, 50, 88, 99, 130, 129, 18, 17, 16, 96, 42, 38, 103, 161, 154]","[142, 147, 80, 34, 32, 26, 116, 109, 36, 22, 50, 88, 99, 130, 129, 18, 17, 16, 96, 42, 38, 103, 161, 154]","[17, 18, 9, 4, 3, 15, 5, 10, 12, 16, 11, 23]",52.9
